,time,updated_Mean_Deadline
125,125,22.252453124692945
126,126,22.613697271081605
127,127,22.96278869019754
128,128,23.302019699328074
129,129,23.653590540662304
130,130,24.032034277065563
131,131,24.406026639332133
132,132,24.78005073916285
133,133,25.166146863033845
134,134,25.632178014903413
135,135,26.120038257682072
136,136,13.572563860148238
137,137,13.717461930822791
138,138,13.83584046282324
139,139,13.967453731665794
140,140,14.16151871955843
141,141,14.32718514629572
142,142,14.535561864528491
143,143,14.72279987021315
144,144,14.925219454845179
145,145,15.174310035716369
146,146,15.389610286766901
147,147,15.631662003978644
148,148,15.849871594457213
149,149,16.079494142080545
150,150,16.371557842521288
151,151,16.59669096581762
152,152,16.85452135942815
153,153,17.106379749123697
154,154,17.411688752639215
155,155,17.687389269067936
156,156,17.939250986279678
157,157,18.23963683030876
158,158,18.52234951644311
159,159,18.836056853507078
160,160,19.13921050636052
161,161,19.46783567296248
162,162,19.762431434397133
163,163,20.067746825302407
164,164,20.396402333645714
165,165,20.721221733497234
166,166,21.04604752073851
167,167,21.381336838247663
168,168,21.78608466064916
169,169,22.209789325155917
170,170,15.426614117647059
171,171,15.53457529411765
172,172,15.622776814321258
173,173,15.72085214310628
174,174,15.86544749319034
175,175,15.988895763151834
176,176,16.144167387560937
177,177,16.2836885986989
178,178,16.434521574542746
179,179,16.620131721252797
180,180,16.780557297157277
181,181,16.960920097276205
182,182,17.123518175515514
183,183,17.294612152865795
184,184,17.512238380348403
185,185,17.679990410083086
186,186,17.872114091822827
187,187,18.059788796783828
188,188,18.28728102213031
189,189,18.492720448970932
190,190,18.68039266085457
191,191,18.904222807564615
192,192,19.114894663786874
193,193,19.359767527248632
194,194,19.5935257616214
195,195,19.819420466582404
196,196,20.03894250059616
197,197,20.266429904549355
198,198,20.511329789200932
199,199,20.753371509262685
200,200,20.995418050717717
201,201,21.245256976402583
202,202,21.54685529925908
203,203,21.862587147117775
204,204,13.531380714285715
205,205,13.629702500000002
206,206,13.710036697513717
207,207,13.799374617800723
208,208,13.931067481812708
209,209,14.043517373216302
210,210,14.184946760532883
211,211,14.312034509079334
212,212,14.44942404334007
213,213,14.618485643925382
214,214,14.764602490681705
215,215,14.92888525776439
216,216,15.076971430795258
217,217,15.232810460968983
218,218,15.431022741784458
219,219,15.583796374255067
220,220,15.758768092268339
221,221,15.92969190749218
222,222,16.1368936278053
223,223,16.324014037080957
224,224,16.494969110330434
225,225,16.698838210915746
226,226,16.890719339939654
227,227,17.10361208373492
228,228,17.30934339895876
229,229,17.53239390626739
230,230,17.73232598041087
231,231,17.93953047975585
232,232,18.162570053899326
233,233,18.383034410853885
234,234,18.603501546840295
235,235,18.83103214777842
236,236,19.105733648606172
237,237,19.393298720862497
238,238,15.043083125
239,239,15.129114687500001
240,240,15.199407110324502
241,241,15.277567724362319
242,242,15.392798980372806
243,243,15.491186481364648
244,244,15.614928864628784
245,245,15.726130666509954
246,246,15.846343979824583
247,247,15.994275056256761
248,248,16.122121023467894
249,249,16.26586591550173
250,250,16.395432986265867
251,251,16.531790080730648
252,252,16.70522128831898
253,253,16.838891943030116
254,254,16.991990592513456
255,255,17.141540600196443
256,256,17.322840048533198
257,257,17.486567877485882
258,258,17.63615103741566
259,259,17.81453867634784
260,260,17.98243684016379
261,261,18.168709660346774
262,262,18.34871623052976
263,263,18.54388463083674
264,264,18.7188272167568
265,265,18.900136681771762
266,266,19.095302242418835
267,267,19.288206497816844
268,268,19.48112076989306
269,269,19.680201715076045
270,270,19.920561804400084
271,271,20.172191574196386
272,272,12.63816895522388
273,273,12.720348358208957
274,274,12.787480298507464
275,275,12.862128122950033
276,276,12.97218670987396
277,277,13.066159476817822
278,278,13.184349753608338
279,279,13.29056894613181
280,280,13.405393712737114
281,281,13.546697585428713
282,282,13.668806045738332
283,283,13.80610873828437
284,284,13.929862895671903
285,285,14.060097053059435
286,286,14.225751281443216
287,287,14.353423622349851
288,288,14.49965249284965
289,289,14.642494828786532
290,290,14.815658995842815
291,291,14.972049866938201
292,292,15.114916440081254
293,293,15.28531314859375
294,294,15.445690059980294
295,295,15.623610903379861
296,296,15.795546075137638
297,297,15.981958416354853
298,298,16.149060061619828
299,299,16.32224940512236
300,300,16.50866478173062
301,301,16.692914137621532
302,302,16.877188669958695
303,303,17.067344140223934
304,304,17.296924441954637
305,305,17.537263098537764
306,306,9.549438421052633
307,307,9.62188605263158
308,308,9.681068157894737
309,309,9.74687610839016
310,310,9.843901441599412
311,311,9.926749149070037
312,312,10.030944670409417
313,313,10.124583368102634
314,314,10.225816811967666
315,315,10.350387238981314
316,316,10.458030203769514
317,317,10.579082546286342
318,318,10.68819450374862
319,319,10.803012939783281
320,320,10.949044936952651
321,321,11.061604337863749
322,322,11.190529529253947
323,323,11.316469223068943
324,324,11.469135334231996
325,325,11.607015413101541
326,326,11.73298419174127
327,327,11.883202250333865
328,328,12.024590403467544
329,329,12.18145457096675
330,330,12.333041896360692
331,331,12.497399707381591
332,332,12.644732002542623
333,333,12.79740679856668
334,334,12.961768967182039
335,335,13.124207547449306
336,336,13.286654812577575
337,337,13.454304769550467
338,338,13.656706157334389
339,339,13.868597802358115
